,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
3965,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,5,1
3966,1.0,2,2,3,1,2,1,0,0,3,1,0,0,0,7,7,2,1,4,1,3,5
3967,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,4,4,2,1,2,1,4,1
3968,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,5,4
3969,,5,3,9,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,5,0
3970,1.0,2,3,3,1,5,1,0,0,9,1,0,2,2,6,3,2,1,4,2,5,0
3971,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,5,0
3972,0.0,2,3,9,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,1
3973,0.0,2,3,3,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,5,4
3974,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,1
3975,,5,3,3,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,0
3976,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,4
3977,1.0,2,3,4,1,5,1,0,0,5,1,0,2,2,3,3,2,1,4,3,4,0
3978,,5,3,3,0,2,1,0,0,2,0,0,1,1,4,4,2,1,2,1,5,1
3979,0.0,2,0,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,4,1
3980,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,4,4
3981,,5,3,9,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,5,1
3982,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,5,4
3983,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,1
3984,,5,3,9,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,5,1
3985,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,5,4
3987,1.0,2,3,3,0,2,1,0,0,7,0,0,1,1,4,4,2,1,2,1,5,4
3988,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,4,4,2,1,2,1,5,4
3989,0.0,2,3,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,4,1
3990,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,4,0
3991,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,5,1
3992,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,1
3993,,5,0,9,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,5,0
3994,,5,2,8,1,2,1,0,0,7,1,0,0,0,7,7,2,1,4,1,4,5
3995,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,4,1
3996,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,5,4
3997,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,1
3998,0.0,5,3,9,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,4,4
3999,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,4,1
4000,0.0,5,3,9,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,5,1
4001,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,4,4
4002,0.0,2,3,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,4
4003,0.0,2,0,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,4
4004,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,4,4
4005,1.0,2,3,4,1,5,1,0,0,7,1,0,2,2,7,6,2,1,4,2,5,0
4006,0.0,5,3,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,0
4007,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,4,4,2,1,2,1,4,4
4008,0.0,2,3,3,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,1
4009,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,4,1
4010,0.0,5,3,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,5,0
4011,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,4,4
4012,0.0,5,3,3,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,4,0
4013,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,4,0
4014,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,0
4015,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,5,0
4016,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,4,1
4017,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,4
4018,0.0,2,0,9,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,4
4019,0.0,5,2,3,1,2,1,0,0,7,1,0,0,2,7,7,2,1,4,1,4,1
4021,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,4,4,2,1,2,1,5,0
4022,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,4,1
4023,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,5,0
4024,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,4,1
4025,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,1
4026,,5,3,3,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,5,0
4027,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,5,0
4028,,2,3,3,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,5,1
4029,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,5,1
4030,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,0
4031,,2,0,9,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,4,4
4032,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,5,4
4033,0.0,2,0,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,5,4
4034,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,0
4035,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,4,4
4036,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,0
4037,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,1
4038,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,1
4039,0.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,4,0
4040,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,4,0
4041,0.0,5,0,9,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,4,0
4043,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,5,0
4044,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,4,4
4045,,2,3,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,0
4046,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,5,1
4047,0.0,5,3,9,0,2,1,0,0,2,0,0,1,1,4,4,2,1,2,1,4,0
4048,,5,0,9,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,4,1
4049,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,4
4050,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,4,4
4051,,2,0,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,1
4052,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,5,1
4053,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,5,0
4054,0.0,5,3,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,5,4
4055,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,4,1
4056,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,0
4057,,2,3,3,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,4,1
4058,,2,0,3,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,1
4059,0.0,2,3,3,0,2,1,0,0,7,0,0,1,1,4,4,2,1,2,1,4,1
4060,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,5,1
4061,0.0,2,0,9,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,4,0
4062,0.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,4,0
4063,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,4,1
4064,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,5,1
4065,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,1
4066,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,4
4067,1.0,2,0,9,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,4
4068,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,4,1
4069,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,0
4070,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,4,4
4071,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,5,0
4072,1.0,2,0,3,1,5,1,0,0,9,1,0,2,2,3,3,2,1,4,3,4,0
4073,0.0,5,3,3,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,5,0
4074,0.0,2,0,9,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,4,1
4075,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,4,0
4076,,2,3,3,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,4,0
4077,0.0,5,3,9,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,5,4
4078,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,4,0
4079,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,5,4
4080,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,4,1
4081,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,5,4
4082,1.0,2,3,3,0,2,1,0,0,7,0,0,1,1,4,4,2,1,2,1,5,1
4083,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,4,4
4084,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,5,4
4085,1.0,2,0,2,1,5,1,0,0,10,1,0,2,2,7,3,2,1,4,3,4,0
4086,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,5,0
4087,0.0,2,0,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,4,0
4088,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,5,4
4089,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,4,4
4090,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,5,4
4091,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,5,0
4092,0.0,2,0,3,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,4,1
4093,0.0,2,3,3,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,5,0
4094,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,4,0
4095,0.0,5,0,9,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,5,0
4096,0.0,5,3,3,0,2,1,0,0,7,0,0,1,1,4,4,2,1,2,1,4,4
4097,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,5,4
4098,,2,0,3,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,0
4099,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,4,4
4100,1.0,2,3,3,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,4,0
4101,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,4,1
4102,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,4,0
4103,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,4,0
4104,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,5,4
4105,0.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,4,1
4106,,2,3,9,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,4,1
4107,0.0,2,0,9,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,5,4
4108,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,0
4109,0.0,2,0,9,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,4,1
4110,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,5,4
4111,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,5,0
4112,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,1
4113,0.0,2,3,3,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,0
4114,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,5,0
4115,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,4,1
4116,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,0
4117,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,5,1
4118,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,4,0
4119,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,5,0
4120,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,4,0
4121,0.0,2,0,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,0
4122,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,4,0
4123,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,4,1
4125,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,1
4126,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,0
4127,0.0,2,3,3,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,5,0
4128,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,5,0
4129,0.0,2,3,3,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,4,4
4130,1.0,2,3,3,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,5,0
4131,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,4,4
4132,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,4,4
4133,,2,0,9,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,5,1
4134,0.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,5,0
4135,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,4,4
4136,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,5,1
4137,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,5,1
4138,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,4,0
4139,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,4,0
4140,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,4,4
4141,0.0,2,0,2,1,5,1,0,0,10,1,0,2,2,3,7,2,1,4,2,4,0
4142,0.0,5,3,9,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,4,4
4143,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,0
4144,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,4,1
4145,1.0,2,0,3,1,5,1,0,0,9,1,0,2,2,6,7,2,1,4,2,4,0
4146,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,0
4147,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,4,4
4148,1.0,2,0,9,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,5,4
4149,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,4
4150,0.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,0
4151,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,1
4152,1.0,2,2,8,1,2,1,0,0,10,1,0,2,0,7,7,2,1,4,1,3,5
4153,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,4,0
4154,0.0,5,0,9,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,4,1
4155,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,5,4
4156,0.0,5,3,3,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,4,4
4157,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,4,0
4158,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,0
4159,0.0,2,3,3,0,2,1,0,0,7,0,0,1,1,0,0,2,1,2,1,4,1
4160,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,5,1
4161,0.0,2,0,3,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,5,1
4162,1.0,2,3,4,1,5,1,0,0,5,1,0,2,2,6,6,2,1,4,3,5,0
4163,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,4,4
4164,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,5,0
4165,,5,3,3,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,5,4
4166,1.0,2,0,9,0,2,1,0,0,7,0,0,1,1,4,4,2,1,2,1,5,1
4167,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,4,0
4168,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,4,4
4169,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,4,4
4170,,2,3,3,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,4,1
4171,1.0,5,2,8,1,2,1,0,0,3,1,0,0,0,7,7,2,1,4,1,3,5
4172,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,4,1
4173,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,5,0
4174,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,5,4
4175,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,5,0
4176,0.0,5,3,3,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,5,4
4177,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,5,1
4178,1.0,2,0,9,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,1
4179,0.0,5,3,3,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,5,4
4180,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,5,4
4181,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,5,4
4182,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,5,4
4183,0.0,5,3,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,5,4
4184,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,4,1
4185,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,5,0
4186,0.0,2,3,3,0,2,1,0,0,2,0,0,1,1,4,0,2,1,2,1,5,0
4187,0.0,2,3,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,5,4
4188,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,1
4189,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,1,5,0
4190,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,5,4
4191,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,0,4,2,1,2,1,5,0
4192,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,5,4
4193,1.0,2,0,9,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,4,4
4194,,2,3,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,0
4195,0.0,5,3,3,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,5,1
4196,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,4,0
4197,0.0,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,5,1
4198,,2,0,3,0,2,1,0,0,7,0,0,1,1,6,4,2,1,2,1,4,0
4199,,5,3,9,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,5,4
4200,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,5,1
4201,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,4,4
4202,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,4
4203,1.0,2,3,4,1,5,1,0,0,5,1,0,2,2,7,3,2,1,4,3,5,0
4204,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,0
4205,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,4
4206,1.0,5,2,3,1,2,1,0,0,3,1,0,0,0,7,7,2,1,4,1,3,1
4207,1.0,2,3,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,4,4
4208,1.0,5,3,9,0,2,1,0,0,7,0,0,1,1,4,6,2,1,2,1,4,4
4209,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,5,0
4210,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,1
4211,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,5,0
4212,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,5,1
4213,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,4,1
4214,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,1
4215,1.0,5,3,3,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,4,1
4216,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,5,4
4217,1.0,2,0,3,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,4,4
4218,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,6,6,2,1,2,1,5,4
4219,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,4,4
4220,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,5,1
4221,1.0,2,0,2,1,5,1,0,0,10,1,0,2,2,3,7,2,1,4,3,4,0
4222,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,5,1
4223,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,6,6,2,1,2,1,4,1
4225,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,5,1
4226,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,0
4227,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,6,2,1,2,1,5,1
4228,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,2,1,2,1,4,4
4229,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,0,0,2,1,2,1,5,1
4230,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,6,2,1,2,1,5,0
4231,1.0,2,0,9,0,2,1,0,0,3,0,0,1,1,4,4,2,1,2,1,5,1
4232,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,4,4
4233,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,1
4234,1.0,2,3,4,1,5,1,0,0,5,1,0,2,2,6,7,2,1,4,3,5,0
4235,1.0,5,3,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,4,1
4236,1.0,2,0,2,1,5,1,0,0,10,1,0,2,2,7,7,2,1,4,2,5,0
4237,1.0,5,0,9,0,2,1,0,0,3,0,0,1,1,0,4,2,1,2,1,5,0
4238,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,6,0,2,1,2,1,5,4
4239,1.0,2,3,3,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,5,4
4240,1.0,5,0,9,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,5,4
4241,1.0,2,0,3,0,2,1,0,0,3,0,0,1,1,4,0,2,1,2,1,4,0
4242,1.0,2,0,3,0,2,1,0,0,7,0,0,1,1,6,0,2,1,2,1,4,0
4243,1.0,2,3,3,0,2,1,0,0,7,0,0,1,1,4,0,2,1,2,1,5,4
4244,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,6,4,2,1,2,1,5,1
4245,1.0,5,0,9,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,4,0
4246,1.0,5,3,9,0,2,1,0,0,3,0,0,1,1,6,4,2,1,2,1,5,4
4247,,2,0,9,0,2,1,0,0,2,0,0,1,1,4,6,2,1,2,1,4,0
4248,1.0,5,3,3,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,5,0
4249,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,5,4
4250,1.0,2,3,3,0,2,1,0,0,2,0,0,1,1,0,6,2,1,2,1,4,0
4251,1.0,2,0,9,0,2,1,0,0,2,0,0,1,1,6,0,2,1,2,1,4,0
4252,1.0,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,2,1,2,1,4,0
4253,0.0,5,3,9,0,2,1,0,0,7,0,0,1,1,0,6,2,1,2,1,5,1
