,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
3954,p,x,y,g,f,f,f,c,b,g,e,k,k,b,p,w,o,l,h,v,p
3955,p,x,y,y,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,p
3956,p,f,f,g,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,v,d
3957,e,f,y,g,t,n,f,c,b,u,t,s,s,w,w,w,o,p,n,v,d
3958,p,x,s,g,t,f,f,c,b,w,t,f,s,w,w,w,o,p,h,v,u
3959,p,x,y,y,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,y,d
3960,e,f,f,g,t,n,f,c,b,w,t,s,s,p,p,w,o,p,k,v,d
3961,p,f,f,y,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,y,d
3962,p,x,y,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,y,p
3963,p,f,f,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,v,p
3964,p,x,y,g,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,y,g
3965,p,f,y,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,g
3966,p,f,y,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,y,p
3967,p,x,f,y,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,y,p
3968,p,x,s,w,f,c,f,c,n,g,e,s,s,w,w,w,o,p,k,v,d
3969,p,x,y,g,f,f,f,c,b,g,e,k,k,b,n,w,o,l,h,v,p
3970,p,x,f,g,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,y,p
3971,e,f,y,n,t,n,f,c,b,u,t,s,s,p,p,w,o,p,n,v,d
3972,e,f,f,g,t,n,f,c,b,w,t,s,s,p,w,w,o,p,k,v,d
3973,p,x,f,y,f,f,f,c,b,g,e,k,k,n,b,w,o,l,h,y,p
3974,p,x,s,p,f,c,f,c,n,u,e,s,s,w,w,w,o,p,n,s,d
3975,p,f,f,g,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,v,g
3976,p,x,f,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,v,g
3977,p,x,s,w,f,c,f,c,n,u,e,s,s,w,w,w,o,p,k,v,d
3978,e,f,f,e,t,n,f,c,b,w,t,s,s,w,p,w,o,p,n,v,d
3979,p,f,y,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,v,g
3980,p,x,f,p,f,c,f,w,n,p,e,s,s,w,w,w,o,p,k,v,d
3981,p,f,s,w,t,f,f,c,b,p,t,f,s,w,w,w,o,p,h,v,g
3982,p,x,y,y,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,v,p
3983,e,x,y,b,t,n,f,c,b,e,e,s,s,e,w,w,t,e,w,c,w
3984,p,f,f,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,g
3985,p,x,f,g,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,y,g
3986,p,x,f,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,y,g
3987,p,f,f,y,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,y,g
3988,e,f,f,g,t,n,f,c,b,u,t,s,s,p,g,w,o,p,n,y,d
3989,p,x,f,y,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,v,d
3990,p,x,y,g,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,v,d
3991,p,f,f,g,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,y,g
3992,p,x,f,g,f,c,f,w,n,u,e,s,s,w,w,w,o,p,n,s,d
3993,p,x,f,g,f,c,f,c,n,u,e,s,s,w,w,w,o,p,n,v,d
3994,p,x,y,g,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,v,g
3995,p,x,s,g,t,f,f,c,b,h,t,s,s,w,w,w,o,p,h,s,g
3996,p,x,y,g,f,f,f,c,b,h,e,k,k,p,b,w,o,l,h,v,g
3997,e,f,y,g,t,n,f,c,b,n,t,s,s,p,g,w,o,p,k,y,d
3998,p,f,f,y,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,v,d
3999,e,f,f,e,t,n,f,c,b,p,t,s,s,p,p,w,o,p,k,v,d
4000,p,f,y,g,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,y,p
4001,e,f,y,n,t,n,f,c,b,n,t,s,s,g,w,w,o,p,k,v,d
4002,e,f,f,e,t,n,f,c,b,w,t,s,s,g,p,w,o,p,k,y,d
4003,p,x,y,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,p
4004,p,x,y,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,d
4005,e,f,f,e,t,n,f,c,b,w,t,s,s,g,g,w,o,p,n,v,d
4006,p,f,f,g,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,v,p
4007,e,f,f,g,t,n,f,c,b,w,t,s,s,p,p,w,o,p,k,y,d
4008,e,f,y,e,t,n,f,c,b,w,t,s,s,w,g,w,o,p,k,y,d
4009,e,f,y,e,t,n,f,c,b,w,t,s,s,g,g,w,o,p,n,v,d
4010,p,f,f,g,f,f,f,c,b,g,e,k,k,n,n,w,o,l,h,y,p
4011,e,x,f,e,t,n,f,c,b,u,t,s,s,g,p,w,o,p,k,v,d
4012,p,f,y,g,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,v,d
4013,p,x,y,y,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,v,p
4014,p,f,y,y,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,v,d
4015,p,x,f,y,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,v,p
4016,p,x,y,y,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,v,d
4017,e,x,f,g,t,n,f,c,b,u,t,s,s,g,g,w,o,p,n,v,d
4018,e,x,y,g,t,n,f,c,b,u,t,s,s,g,w,w,o,p,n,v,d
4019,p,f,y,g,f,f,f,c,b,g,e,k,k,b,p,w,o,l,h,v,g
4020,p,f,f,y,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,y,d
4021,p,x,y,g,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,y,p
4022,p,x,y,e,f,y,f,c,n,b,t,k,s,w,w,w,o,e,w,v,p
4023,p,x,y,g,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,y,p
4024,p,x,y,g,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,v,g
4025,p,x,s,g,f,c,f,w,n,u,e,s,s,w,w,w,o,p,n,v,d
4026,p,f,f,g,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,v,g
4027,p,f,s,b,t,f,f,c,b,p,t,s,f,w,w,w,o,p,h,s,g
4028,p,x,y,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,d
4029,p,x,y,y,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,y,d
4030,p,x,s,w,f,c,f,w,n,u,e,s,s,w,w,w,o,p,k,s,d
4031,p,x,y,y,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,v,d
4032,e,f,f,e,t,n,f,c,b,w,t,s,s,w,p,w,o,p,k,v,d
4033,p,x,y,g,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,y,g
4034,p,x,f,y,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,d
4035,p,x,f,y,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,v,p
4036,p,f,f,g,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,v,g
4037,p,x,f,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,y,d
4038,e,f,f,g,t,n,f,c,b,u,t,s,s,g,w,w,o,p,k,v,d
4039,p,x,f,g,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,y,d
4040,e,f,y,n,t,n,f,c,b,u,t,s,s,w,p,w,o,p,n,y,d
4041,p,f,y,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,v,d
4042,p,f,f,g,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,y,p
4043,p,f,f,g,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,v,d
4044,p,x,s,w,f,c,f,w,n,u,e,s,s,w,w,w,o,p,k,v,d
4045,p,x,y,g,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,y,d
4046,e,f,y,n,t,n,f,c,b,p,t,s,s,g,w,w,o,p,k,v,d
4047,p,x,f,w,f,c,f,c,n,u,e,s,s,w,w,w,o,p,k,s,d
4048,p,x,f,y,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,v,d
4049,p,x,f,y,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,y,d
4050,p,x,f,p,f,c,f,w,n,u,e,s,s,w,w,w,o,p,n,v,d
4051,p,f,f,y,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,y,d
4052,p,f,f,g,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,v,p
4053,e,f,y,e,t,n,f,c,b,p,t,s,s,g,g,w,o,p,k,v,d
4054,p,x,y,y,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,v,p
4055,p,f,f,y,f,f,f,c,b,g,e,k,k,b,p,w,o,l,h,v,p
4056,p,x,f,g,f,c,f,c,n,g,e,s,s,w,w,w,o,p,n,s,d
4057,p,x,s,p,f,c,f,w,n,u,e,s,s,w,w,w,o,p,k,v,d
4058,e,x,f,e,t,n,f,c,b,n,t,s,s,w,p,w,o,p,n,v,d
4059,p,x,y,y,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,v,g
4060,e,f,f,n,t,n,f,c,b,n,t,s,s,w,w,w,o,p,n,y,d
4061,e,f,y,e,t,n,f,c,b,p,t,s,s,w,w,w,o,p,k,y,d
4062,p,f,y,y,f,f,f,c,b,p,e,k,k,b,p,w,o,l,h,y,d
4063,p,x,f,y,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,y,g
4064,p,x,y,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,v,d
4065,p,f,f,g,f,f,f,c,b,g,e,k,k,n,b,w,o,l,h,y,d
4066,p,f,f,y,f,f,f,c,b,g,e,k,k,p,n,w,o,l,h,y,p
4067,e,f,y,g,t,n,f,c,b,w,t,s,s,p,p,w,o,p,n,y,d
4068,p,x,y,g,f,f,f,c,b,p,e,k,k,b,p,w,o,l,h,v,p
4069,p,x,y,y,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,v,p
4070,p,f,f,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,v,p
4071,p,f,f,y,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,y,p
4072,e,f,f,e,t,n,f,c,b,u,t,s,s,w,g,w,o,p,n,v,d
4073,e,f,y,n,t,n,f,c,b,p,t,s,s,g,g,w,o,p,n,v,d
4074,p,x,f,y,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,y,g
4075,e,f,y,u,f,n,f,c,n,h,e,s,f,w,w,w,o,f,h,y,d
4076,e,f,y,n,t,n,f,c,b,u,t,s,s,p,w,w,o,p,n,y,d
4077,p,f,y,y,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,v,g
4078,p,f,f,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,v,g
4079,p,x,y,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,d
4080,p,x,y,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,y,p
4081,p,f,f,y,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,v,p
4082,p,x,y,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,y,d
4083,p,x,f,y,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,v,p
4084,p,x,y,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,v,p
4085,p,x,f,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,y,p
4086,e,x,f,g,t,n,f,c,b,u,t,s,s,p,g,w,o,p,n,v,d
4087,p,f,y,g,f,f,f,c,b,h,e,k,k,n,p,w,o,l,h,y,d
4088,e,f,y,e,t,n,f,c,b,p,t,s,s,g,g,w,o,p,n,v,d
4089,p,x,f,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,v,d
4090,p,f,f,y,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,v,d
4091,e,f,y,n,t,n,f,c,b,n,t,s,s,w,w,w,o,p,n,y,d
4092,e,f,f,g,t,n,f,c,b,w,t,s,s,p,g,w,o,p,k,y,d
4093,p,f,y,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,g
4094,e,x,f,e,t,n,f,c,b,w,t,s,s,p,p,w,o,p,k,v,d
4095,e,f,f,e,t,n,f,c,b,p,t,s,s,p,w,w,o,p,n,y,d
4096,p,f,y,y,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,v,p
4097,p,x,f,w,f,c,f,c,n,u,e,s,s,w,w,w,o,p,k,v,d
4098,p,x,y,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,y,d
4099,p,x,y,e,f,y,f,c,n,b,t,k,s,p,p,w,o,e,w,v,d
4100,p,x,f,y,f,f,f,c,b,p,e,k,k,b,p,w,o,l,h,v,p
4101,p,f,y,g,f,f,f,c,b,p,e,k,k,b,p,w,o,l,h,y,d
4102,e,f,y,g,t,n,f,c,b,u,t,s,s,w,p,w,o,p,n,y,d
4103,p,x,y,n,f,f,f,c,n,b,t,s,s,p,p,w,o,e,w,v,l
4104,e,f,y,e,t,n,f,c,b,n,t,s,s,g,g,w,o,p,n,v,d
4105,p,b,s,b,t,n,f,c,b,g,e,s,s,w,w,w,t,p,r,v,m
4106,e,f,f,g,t,n,f,c,b,w,t,s,s,g,g,w,o,p,k,y,d
4107,p,f,f,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,v,g
4108,e,f,y,g,t,n,f,c,b,w,t,s,s,w,g,w,o,p,k,y,d
4109,p,f,f,y,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,y,p
4110,p,f,f,y,f,f,f,c,b,g,e,k,k,n,n,w,o,l,h,y,g
4111,p,f,f,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,v,g
4112,e,f,f,e,t,n,f,c,b,u,t,s,s,p,w,w,o,p,n,v,d
4113,p,x,f,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,y,p
4114,p,f,f,y,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,v,g
4115,p,x,f,y,f,f,f,c,b,g,e,k,k,n,n,w,o,l,h,v,d
4116,p,x,f,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,y,p
4117,p,f,f,y,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,v,g
4118,p,f,f,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,v,g
4119,p,x,y,g,f,f,f,c,b,p,e,k,k,n,b,w,o,l,h,v,p
4120,e,f,y,e,t,n,f,c,b,u,t,s,s,g,g,w,o,p,k,v,d
4121,p,f,f,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,v,d
4122,p,f,f,y,f,f,f,c,b,h,e,k,k,n,p,w,o,l,h,v,g
4123,e,f,f,n,t,n,f,c,b,u,t,s,s,w,p,w,o,p,k,v,d
4124,p,x,y,y,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,v,p
4125,p,x,y,y,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,v,p
4126,e,f,y,n,t,n,f,c,b,p,t,s,s,p,p,w,o,p,k,y,d
4127,p,f,y,g,f,f,f,c,b,p,e,k,k,b,p,w,o,l,h,y,p
4128,e,f,f,e,t,n,f,c,b,p,t,s,s,g,g,w,o,p,k,y,d
4129,p,x,y,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,v,g
4130,p,f,y,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,v,d
4131,p,x,y,y,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,v,d
4132,p,x,s,g,f,c,f,c,n,g,e,s,s,w,w,w,o,p,k,s,d
4133,e,f,f,g,t,n,f,c,b,w,t,s,s,g,p,w,o,p,k,v,d
4134,p,f,y,g,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,y,g
4135,p,x,f,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,y,d
4136,p,f,y,g,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,v,p
4137,e,f,y,n,t,n,f,c,b,w,t,s,s,p,w,w,o,p,k,v,d
4138,p,x,y,y,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,y,d
4139,p,f,f,g,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,y,d
4140,e,f,y,e,t,n,f,c,b,w,t,s,s,w,g,w,o,p,n,v,d
4141,e,f,y,e,t,n,f,c,b,w,t,s,s,p,g,w,o,p,k,v,d
4142,p,f,s,g,t,f,f,c,b,p,t,f,f,w,w,w,o,p,h,v,u
4143,p,x,f,g,f,f,f,c,b,g,e,k,k,p,n,w,o,l,h,y,p
4144,p,f,y,g,f,f,f,c,b,g,e,k,k,n,b,w,o,l,h,v,p
4145,p,x,y,g,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,v,p
4146,p,x,f,y,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,v,d
4147,p,f,y,g,f,f,f,c,b,p,e,k,k,b,n,w,o,l,h,v,d
4148,p,f,y,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,p
4149,e,f,y,e,t,n,f,c,b,w,t,s,s,w,w,w,o,p,n,y,d
4150,p,x,y,g,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,v,g
4151,p,f,y,g,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,v,g
4152,p,x,y,g,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,y,p
4153,e,f,f,e,t,n,f,c,b,p,t,s,s,w,p,w,o,p,n,v,d
4154,e,f,y,e,t,n,f,c,b,p,t,s,s,p,w,w,o,p,n,v,d
4155,e,f,y,e,t,n,f,c,b,n,t,s,s,p,p,w,o,p,n,y,d
4156,p,f,f,y,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,v,g
4157,p,f,f,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,p
4158,e,f,y,n,t,n,f,c,b,u,t,s,s,g,p,w,o,p,k,y,d
4159,p,x,y,g,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,y,g
4160,e,f,f,g,t,n,f,c,b,u,t,s,s,g,w,w,o,p,n,v,d
4161,p,x,f,y,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,p
4162,p,x,y,y,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,v,d
4163,p,x,y,y,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,d
4164,e,f,f,c,f,n,f,w,n,w,e,f,f,w,n,w,o,e,w,v,l
4165,p,x,f,g,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,v,d
4166,p,f,f,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,y,g
4167,p,x,y,g,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,v,g
4168,p,f,y,g,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,y,g
4169,p,x,s,b,t,f,f,c,b,w,t,f,s,w,w,w,o,p,h,s,u
4170,p,f,f,g,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,v,d
4171,p,x,y,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,g
4172,p,f,f,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,y,p
4173,p,f,f,g,f,f,f,c,b,h,e,k,k,n,p,w,o,l,h,v,p
4174,p,f,f,g,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,y,d
4175,e,f,f,g,t,n,f,c,b,w,t,s,s,p,w,w,o,p,k,y,d
4176,p,x,f,y,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,y,p
4177,p,x,f,y,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,y,p
4178,e,f,y,e,t,n,f,c,b,u,t,s,s,p,p,w,o,p,k,y,d
4179,p,f,y,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,v,p
4180,p,f,f,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,y,d
4181,p,x,y,y,f,f,f,c,b,g,e,k,k,p,n,w,o,l,h,y,d
4182,e,f,f,g,t,n,f,c,b,w,t,s,s,w,w,w,o,p,k,y,d
4183,p,x,f,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,v,g
4184,p,x,f,g,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,y,p
4185,e,f,y,n,t,n,f,c,b,p,t,s,s,p,w,w,o,p,n,y,d
4186,e,f,f,g,t,n,f,c,b,u,t,s,s,p,g,w,o,p,n,v,d
4187,p,x,y,g,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,v,d
4188,p,f,y,y,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,v,p
4189,p,f,f,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,v,d
4190,p,f,f,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,v,p
4191,p,f,f,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,y,p
4192,p,f,y,g,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,y,g
4193,p,f,s,b,t,f,f,c,b,w,t,f,f,w,w,w,o,p,h,s,u
4194,e,f,f,e,t,n,f,c,b,u,t,s,s,p,p,w,o,p,n,y,d
4195,p,x,y,n,f,y,f,c,n,b,t,k,k,p,p,w,o,e,w,v,d
4196,e,x,y,g,t,n,f,c,b,n,t,s,s,g,w,w,o,p,n,v,d
4197,p,x,f,g,f,c,f,w,n,n,e,s,s,w,w,w,o,p,k,v,d
4198,p,x,f,p,f,c,f,w,n,n,e,s,s,w,w,w,o,p,n,v,d
4199,p,x,y,n,f,y,f,c,n,b,t,s,k,p,w,w,o,e,w,v,l
4200,p,f,f,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,p
4201,p,x,f,y,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,v,g
4202,p,x,s,g,t,f,f,c,b,w,t,s,f,w,w,w,o,p,h,s,u
4203,p,f,y,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,p
4204,p,x,f,y,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,y,d
4205,p,f,y,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,p
4206,p,f,f,g,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,y,d
4207,p,f,y,g,f,f,f,c,b,h,e,k,k,b,b,w,o,l,h,y,d
4208,p,x,y,g,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,g
4209,p,f,f,g,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,y,g
4210,p,x,f,y,f,f,f,c,b,p,e,k,k,b,b,w,o,l,h,y,g
4211,p,f,f,y,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,v,g
4212,p,x,f,y,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,v,g
4213,p,x,f,y,f,f,f,c,b,g,e,k,k,b,p,w,o,l,h,y,g
4214,p,x,y,y,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,v,g
4215,p,f,s,g,t,f,f,c,b,h,t,s,s,w,w,w,o,p,h,v,u
4216,p,x,f,y,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,y,g
4217,p,f,f,y,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,y,g
4218,p,f,y,g,f,f,f,c,b,p,e,k,k,n,p,w,o,l,h,y,d
4219,p,f,f,y,f,f,f,c,b,p,e,k,k,p,n,w,o,l,h,y,d
4220,p,f,f,y,f,f,f,c,b,g,e,k,k,b,p,w,o,l,h,v,d
4221,p,x,y,g,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,v,p
4222,p,x,y,g,f,f,f,c,b,p,e,k,k,n,b,w,o,l,h,y,p
4223,e,f,y,e,t,n,f,c,b,p,t,s,s,w,w,w,o,p,n,v,d
4224,p,f,f,y,f,f,f,c,b,h,e,k,k,n,p,w,o,l,h,v,d
4225,p,f,f,g,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,d
4226,p,f,y,g,f,f,f,c,b,h,e,k,k,n,p,w,o,l,h,v,p
4227,p,x,f,y,f,f,f,c,b,g,e,k,k,b,p,w,o,l,h,v,g
4228,p,x,f,y,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,v,p
4229,p,x,f,g,f,f,f,c,b,h,e,k,k,n,b,w,o,l,h,y,d
4230,p,x,y,y,f,f,f,c,b,p,e,k,k,p,p,w,o,l,h,y,p
4231,p,f,s,w,t,f,f,c,b,p,t,f,f,w,w,w,o,p,h,s,u
4232,p,f,f,y,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,v,g
4233,p,f,f,y,f,f,f,c,b,p,e,k,k,b,p,w,o,l,h,v,d
4234,p,f,y,g,f,f,f,c,b,h,e,k,k,n,n,w,o,l,h,y,p
4235,p,f,f,y,f,f,f,c,b,p,e,k,k,p,b,w,o,l,h,y,d
4236,p,f,f,y,f,f,f,c,b,h,e,k,k,b,n,w,o,l,h,v,d
4237,p,f,f,g,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,v,p
4238,p,x,y,g,f,f,f,c,b,p,e,k,k,n,b,w,o,l,h,y,g
4239,p,x,f,y,f,f,f,c,b,h,e,k,k,b,p,w,o,l,h,y,p
4240,p,f,f,g,f,f,f,c,b,g,e,k,k,p,b,w,o,l,h,v,g
4241,p,x,f,y,f,f,f,c,b,p,e,k,k,n,b,w,o,l,h,y,d
4242,p,f,y,g,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,v,d
4243,p,x,y,y,f,f,f,c,b,g,e,k,k,n,b,w,o,l,h,v,d
4244,p,x,s,w,t,f,f,c,b,h,t,f,s,w,w,w,o,p,h,s,g
4245,p,f,f,g,f,f,f,c,b,p,e,k,k,n,b,w,o,l,h,y,g
4246,p,x,s,b,t,f,f,c,b,p,t,f,s,w,w,w,o,p,h,s,g
4247,p,f,y,g,f,f,f,c,b,h,e,k,k,p,b,w,o,l,h,v,d
4248,p,x,y,g,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,v,d
4249,p,x,f,y,f,f,f,c,b,g,e,k,k,n,b,w,o,l,h,y,g
4250,p,x,f,y,f,f,f,c,b,p,e,k,k,n,n,w,o,l,h,y,g
4251,p,x,y,y,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,v,g
4252,e,f,y,g,t,n,f,c,b,u,t,s,s,g,g,w,o,p,n,y,d
4253,p,f,y,y,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,y,p
4254,p,x,y,g,f,f,f,c,b,h,e,k,k,p,n,w,o,l,h,y,p
4255,p,f,f,y,f,f,f,c,b,h,e,k,k,p,b,w,o,l,h,v,g
4256,p,f,y,y,f,f,f,c,b,h,e,k,k,n,p,w,o,l,h,v,p
4257,p,f,f,y,f,f,f,c,b,g,e,k,k,n,p,w,o,l,h,y,d
4258,p,x,y,g,f,f,f,c,b,h,e,k,k,p,p,w,o,l,h,v,p
4259,p,f,f,g,f,f,f,c,b,g,e,k,k,b,b,w,o,l,h,y,g
4260,p,x,y,g,f,f,f,c,b,g,e,k,k,p,p,w,o,l,h,y,p
4261,p,x,f,p,f,c,f,c,n,p,e,s,s,w,w,w,o,p,k,s,d
